   570366.8      -1.512877       563344.7      -1.512877       542451.1    
  -1.512876       508200.4      -1.512876       461436.3      -1.512876    
   403310.0      -1.512876       335253.0      -1.512876       258940.9    
  -1.512876       176252.7      -1.512876       89224.73      -1.512877    
  0.3487439       1.722148       89225.36       1.628717       176253.4    
   1.628717       258941.6       1.628717       335253.8       1.628717    
   403310.6       1.628717       461436.7       1.628717       508200.7    
   1.628717       542451.2       1.628716       563344.7       1.628716    
   570366.8       1.628716       563344.9       1.628716       542451.2    
   1.628716       508200.6       1.628716       461436.2       1.628716    
   403310.2       1.628716       335252.8       1.628716       258940.6    
   1.628716       176252.6       1.628715       89224.70       1.628716    
  0.3093701      -1.600394       89225.48      -1.512878       176253.5    
  -1.512878       258941.6      -1.512877       335253.7      -1.512877    
   403310.5      -1.512877       461436.7      -1.512877       508200.8    
  -1.512877       542451.3      -1.512877       563344.9      -1.512877    
   2257119.       69754.50      -1.159680     -6.1360359E-02 -0.1243784    
  6.0729980E-03  -7.100029     -0.3051009      -2807784.      -53077.41    
 -2.3770426E-05 -6.5084441E-07   691654.9      -1.474746       683139.4    
  -1.474746       657803.1      -1.474746       616269.1      -1.474746    
   559560.4      -1.474745       489073.9      -1.474745       406544.7    
  -1.474746       314004.6      -1.474746       213733.0      -1.474746    
   108198.5      -1.474746      0.2664813       2.334167       108198.9    
   1.666849       213733.5       1.666849       314005.0       1.666848    
   406544.8       1.666848       489074.2       1.666848       559560.8    
   1.666848       616269.4       1.666848       657802.9       1.666848    
   683139.6       1.666848       691655.0       1.666848       683139.4    
   1.666848       657803.2       1.666848       616269.2       1.666848    
   559560.8       1.666848       489074.1       1.666848       406544.2    
   1.666848       314004.5       1.666848       213732.6       1.666848    
   108198.5       1.666849      0.2563650      -2.076033       108198.9    
  -1.474747       213733.4      -1.474746       314005.2      -1.474746    
   406544.8      -1.474746       489074.3      -1.474746       559560.7    
  -1.474746       616269.1      -1.474746       657802.6      -1.474746    
   683139.8      -1.474746       2377176.       137504.5     -0.7381881    
 -4.3992996E-02  0.2909544      1.7608643E-02  -1.520271     -0.1524153    
  -2904440.      -106479.1     -2.0983811E-05 -9.4583629E-07   829749.9    
  -1.415337       819534.4      -1.415337       789139.1      -1.415337    
   739312.6      -1.415337       671281.8      -1.415337       586722.2    
  -1.415338       487714.7      -1.415337       376698.5      -1.415337    
   256406.7      -1.415337       129801.4      -1.415337      0.2020719    
   2.330028       129801.6       1.726256       256407.0       1.726256    
   376698.9       1.726256       487714.9       1.726256       586721.9    
   1.726256       671281.8       1.726256       739312.8       1.726256    
   789139.1       1.726256       819534.7       1.726256       829749.7    
   1.726256       819534.5       1.726256       789138.9       1.726256    
   739312.5       1.726256       671281.8       1.726256       586721.5    
   1.726256       487714.5       1.726256       376698.2       1.726256    
   256406.4       1.726256       129801.5       1.726257      0.1349223    
  -2.293137       129801.7      -1.415338       256407.0      -1.415337    
   376698.8      -1.415337       487715.0      -1.415337       586721.5    
  -1.415337       671281.9      -1.415337       739312.7      -1.415337    
   789139.0      -1.415337       819534.6      -1.415337       2505092.    
   262006.8     -0.2966430     -1.1453629E-02  4.1778073E-02 -8.5449219E-03
  -1.868858     -0.1707191      -2999910.      -208085.7      1.2484988E-05
  1.9913696E-06   965807.6      -1.330849       953916.9      -1.330849    
   918537.4      -1.330849       860541.0      -1.330849       781355.2    
  -1.330849       682929.4      -1.330849       567687.2      -1.330849    
   438467.5      -1.330850       298451.0      -1.330850       151085.7    
  -1.330850      0.2433354       2.499998       151085.7       1.810745    
   298451.3       1.810744       438467.7       1.810744       567687.8    
   1.810744       682929.4       1.810744       781355.2       1.810744    
   860541.1       1.810744       918537.9       1.810744       953916.9    
   1.810744       965807.7       1.810744       953917.1       1.810744    
   918537.6       1.810744       860541.1       1.810744       781354.6    
   1.810744       682929.2       1.810744       567687.6       1.810744    
   438467.6       1.810744       298450.6       1.810744       151085.7    
   1.810745      0.2509817      -2.324807       151085.8      -1.330850    
   298451.3      -1.330850       438468.0      -1.330850       567687.8    
  -1.330849       682929.4      -1.330849       781354.8      -1.330849    
   860541.1      -1.330849       918537.8      -1.330849       953917.2    
  -1.330849       2586902.       464089.2     -0.3520786     -4.2446136E-02
  0.2150791      4.9194336E-02  -2.598434     -0.3644543      -3058716.    
  -373734.5     -4.6088146E-05 -3.7557825E-06   1084911.      -1.222558    
   1071554.      -1.222558       1031811.      -1.222558       966662.6    
  -1.222558       877711.4      -1.222558       767147.9      -1.222559    
   637694.4      -1.222558       492539.5      -1.222558       335256.1    
  -1.222558       169717.7      -1.222559      0.2021214     -0.9569533    
   169717.1       1.919034       335255.7       1.919034       492539.2    
   1.919034       637694.6       1.919034       767148.1       1.919034    
   877710.8       1.919035       966662.0       1.919035       1031811.    
   1.919035       1071554.       1.919034       1084911.       1.919035    
   1071553.       1.919035       1031811.       1.919035       966662.6    
   1.919034       877710.9       1.919035       767147.4       1.919035    
   637694.4       1.919035       492539.1       1.919034       335255.7    
   1.919034       169717.8       1.919034      0.2196408       1.483847    
   169717.4      -1.222558       335255.7      -1.222558       492539.3    
