 
      0   6144   1536      1
    1  0.4978601E+01  0.3263000E+00 -0.2083500E+00  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.6250000E+00  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724572E+00
    1  0.4978601E+01  0.3263000E+00 -0.1041650E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.1458350E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.1875000E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2724573E+00
    1  0.4978601E+01  0.3263000E+00 -0.2291650E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.2708350E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.3125000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724574E+00
    1  0.4978601E+01  0.3263000E+00 -0.3541650E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.3958350E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.4375000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724574E+00
    1  0.4978601E+01  0.3263000E+00 -0.4791650E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.5208350E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.5625000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724574E+00
    1  0.4978601E+01  0.3263000E+00 -0.6041650E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.6458350E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.6875000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724574E+00
    1  0.4978601E+01  0.3263000E+00 -0.7291650E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.7708351E+01  0.9978563E+00  0.6544314E-01  0.0000000E+00  0.2725226E+00
    1  0.4978601E+01  0.3263000E+00 -0.8125000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724571E+00
    1  0.4978601E+01  0.3263000E+00 -0.8541651E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725229E+00
    1  0.4978601E+01  0.3263000E+00 -0.8958351E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725229E+00
    1  0.4978601E+01  0.3263000E+00 -0.9375000E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2724567E+00
    1  0.4978601E+01  0.3263000E+00 -0.9791651E+01  0.9978563E+00  0.6544315E-01  0.0000000E+00  0.2725229E+00
    1  0.4674358E+01  0.3063726E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3823883E+00
    1  0.4053105E+01  0.2656765E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3314500E+00
    1  0.3432232E+01  0.2249652E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2804255E+00
    1  0.2812003E+01  0.1843080E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2294459E+00
    1  0.2192973E+01  0.1437197E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1784296E+00
    1  0.1576549E+01  0.1033329E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1274723E+00
    1  0.9680741E+00  0.6346570E-01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.7649592E-01
    1  0.4149000E+00  0.2720000E-01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2550000E-01
    1  0.4893400E+01  0.9733500E+00 -0.2083500E+00  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725499E+00
    1  0.4893400E+01  0.9733500E+00 -0.6250000E+00  0.9807858E+00  0.1950872E+00  0.0000000E+00  0.2724845E+00
    1  0.4893400E+01  0.9733500E+00 -0.1041650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725499E+00
    1  0.4893400E+01  0.9733500E+00 -0.1458350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725499E+00
    1  0.4893400E+01  0.9733500E+00 -0.1875000E+01  0.9807860E+00  0.1950873E+00  0.0000000E+00  0.2724845E+00
    1  0.4893400E+01  0.9733500E+00 -0.2291650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.2708350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.3125000E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2724846E+00
    1  0.4893400E+01  0.9733500E+00 -0.3541650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.3958350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.4375000E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2724846E+00
    1  0.4893400E+01  0.9733500E+00 -0.4791650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.5208350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.5625000E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2724846E+00
    1  0.4893400E+01  0.9733500E+00 -0.6041650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.6458350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.6875000E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2724846E+00
    1  0.4893400E+01  0.9733500E+00 -0.7291650E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.7708350E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725498E+00
    1  0.4893400E+01  0.9733500E+00 -0.8125000E+01  0.9807858E+00  0.1950872E+00  0.0000000E+00  0.2724843E+00
    1  0.4893400E+01  0.9733500E+00 -0.8541651E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725501E+00
    1  0.4893400E+01  0.9733500E+00 -0.8958351E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725501E+00
    1  0.4893400E+01  0.9733500E+00 -0.9375000E+01  0.9807860E+00  0.1950873E+00  0.0000000E+00  0.2724840E+00
    1  0.4893400E+01  0.9733500E+00 -0.9791651E+01  0.9807859E+00  0.1950872E+00  0.0000000E+00  0.2725501E+00
    1  0.4594378E+01  0.9138845E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3823711E+00
    1  0.3983737E+01  0.7924292E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3314027E+00
    1  0.3373493E+01  0.6710474E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2804168E+00
    1  0.2763883E+01  0.5497527E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2294394E+00
    1  0.2155421E+01  0.4287195E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1784537E+00
    1  0.1549621E+01  0.3082358E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1274691E+00
    1  0.9514729E+00  0.1892777E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.7646443E-01
    1  0.4078000E+00  0.8113334E-01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2550277E-01
    1  0.4724500E+01  0.1603750E+01 -0.2083500E+00  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.6250000E+00  0.9469413E+00  0.3214063E+00  0.0000000E+00  0.2724566E+00
    1  0.4724500E+01  0.1603750E+01 -0.1041650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.1458350E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.1875000E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2724566E+00
    1  0.4724500E+01  0.1603750E+01 -0.2291650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.2708350E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.3125000E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2724567E+00
    1  0.4724500E+01  0.1603750E+01 -0.3541650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.3958350E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.4375000E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2724567E+00
    1  0.4724500E+01  0.1603750E+01 -0.4791650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.5208350E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.5625000E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2724567E+00
    1  0.4724500E+01  0.1603750E+01 -0.6041650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.6458350E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.6875000E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2724567E+00
    1  0.4724500E+01  0.1603750E+01 -0.7291650E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
    1  0.4724500E+01  0.1603750E+01 -0.7708351E+01  0.9469414E+00  0.3214063E+00  0.0000000E+00  0.2725219E+00
