Nb de periode :    24
 0.5000
  0.637918E+06 -0.941772E-01 -0.298502E+00 -0.109028E+00 -0.118555E+07 -0.457466E-05
  0.116760E+00  0.637918E+06 -0.105919E+00  0.118555E+07 -0.670592E-01  0.404380E-05
 -0.159027E+00  0.597725E-01  0.254357E+06 -0.515976E+00  0.992432E-01 -0.501654E-02
 -0.254333E+00  0.119796E+07 -0.355185E+01  0.495473E+07  0.162223E+01  0.669435E-05
 -0.119796E+07 -0.632782E+00 -0.324966E+00 -0.687961E+00  0.495473E+07 -0.864267E-05
  0.384264E-05  0.419852E-05 -0.536902E-02 -0.136502E-06 -0.652760E-05  0.706761E-02
 0.5435
  0.648600E+06 -0.354462E-01 -0.271389E+00 -0.168258E+00 -0.119572E+07 -0.536025E-05
  0.122437E+00  0.648599E+06 -0.171025E+00  0.119572E+07  0.630390E-01 -0.417355E-05
 -0.178340E+00  0.128459E+00  0.250571E+06 -0.507132E+00  0.138952E+00 -0.475906E-02
 -0.460800E+00  0.120866E+07 -0.372454E+01  0.496865E+07  0.154035E+01 -0.120571E-04
 -0.120866E+07 -0.207707E+00 -0.528095E+00 -0.300445E+00  0.496865E+07  0.143123E-04
  0.488728E-05 -0.612967E-05 -0.510220E-02 -0.144581E-04 -0.961070E-05  0.706798E-02
 0.5870
  0.660246E+06 -0.266269E-01 -0.250691E+00 -0.201719E+00 -0.120826E+07 -0.257680E-05
  0.988353E-01  0.660246E+06 -0.245443E+00  0.120826E+07  0.194704E+00 -0.572005E-05
 -0.204852E+00  0.826395E-01  0.247322E+06 -0.576346E+00  0.356216E-01 -0.445149E-02
 -0.845015E+00  0.122132E+07 -0.390311E+01  0.498680E+07  0.183431E+01  0.470297E-05
 -0.122132E+07  0.271533E-01 -0.977122E+00  0.112392E+00  0.498680E+07 -0.150800E-04
  0.212268E-04  0.635681E-05 -0.476651E-02  0.113140E-05 -0.275197E-04  0.706825E-02
 0.6304
  0.673320E+06 -0.705353E-01 -0.179820E+00 -0.336957E+00 -0.122381E+07  0.625181E-05
  0.503011E-01  0.673320E+06 -0.249651E+00  0.122381E+07  0.268586E+00 -0.675851E-06
 -0.210886E+00  0.674811E-01  0.242946E+06 -0.594320E+00  0.218740E-01 -0.410237E-02
 -0.107700E+01  0.123706E+07 -0.371599E+01  0.500310E+07  0.262484E+01 -0.647340E-05
 -0.123706E+07  0.281149E+00 -0.133128E+01  0.100169E+01  0.500310E+07 -0.477454E-05
  0.230026E-04  0.370989E-05 -0.440202E-02  0.305688E-05 -0.363931E-04  0.706857E-02
 0.6739
  0.688121E+06 -0.949297E-01 -0.142062E+00 -0.376064E+00 -0.123710E+07  0.216692E-05
  0.837898E-01  0.688121E+06 -0.216366E+00  0.123710E+07  0.262836E+00  0.409337E-05
 -0.171604E+00  0.706546E-01  0.239029E+06 -0.609877E+00  0.859068E-01 -0.370054E-02
 -0.979824E+00  0.125073E+07 -0.323145E+01  0.501837E+07  0.275776E+01 -0.111469E-04
 -0.125073E+07  0.360032E+00 -0.119899E+01  0.125877E+01  0.501836E+07  0.162298E-04
  0.183386E-05  0.254868E-05 -0.398013E-02  0.893651E-05 -0.762320E-05  0.706774E-02
 0.7174
  0.703400E+06 -0.245619E+00 -0.686550E-01 -0.350890E+00 -0.124921E+07  0.125666E-05
 -0.415373E-01  0.703399E+06 -0.123529E+00  0.124921E+07  0.244009E+00 -0.453723E-05
 -0.162757E+00  0.909591E-01  0.235301E+06 -0.694161E+00  0.682123E-01 -0.328094E-02
 -0.733756E+00  0.126315E+07 -0.284420E+01  0.503026E+07  0.329010E+01  0.514869E-05
 -0.126316E+07  0.114687E+00 -0.956820E+00  0.104717E+01  0.503026E+07  0.319878E-05
  0.584193E-05  0.511980E-05 -0.354412E-02  0.760736E-05 -0.156159E-04  0.706664E-02
 0.7609
  0.718644E+06 -0.188481E+00 -0.196220E-02 -0.445462E+00 -0.126194E+07 -0.724622E-05
 -0.266323E-01  0.718644E+06 -0.109379E-02  0.126194E+07  0.233253E+00 -0.440832E-05
 -0.123736E+00  0.568517E-01  0.231348E+06 -0.664986E+00  0.106822E+00 -0.285714E-02
 -0.440144E+00  0.127634E+07 -0.212171E+01  0.504102E+07  0.300813E+01 -0.794636E-05
 -0.127633E+07 -0.892321E-01 -0.768159E+00  0.694031E+00  0.504102E+07 -0.151975E-04
  0.620580E-06  0.304606E-05 -0.310458E-02  0.946211E-05  0.525056E-05  0.706959E-02
 0.8043
  0.732699E+06 -0.148050E+00  0.947783E-01 -0.485452E+00 -0.127272E+07 -0.426093E-06
  0.101776E-01  0.732699E+06  0.351999E-03  0.127272E+07  0.144919E+00 -0.115670E-05
 -0.173105E+00  0.342297E-01  0.229465E+06 -0.617252E+00  0.383439E-01 -0.244895E-02
 -0.632188E-01  0.128681E+07 -0.205140E+01  0.504604E+07  0.302557E+01 -0.705600E-05
 -0.128681E+07 -0.488734E+00 -0.149012E+01  0.161714E+01  0.504604E+07 -0.110784E-04
 -0.853343E-06 -0.107447E-04 -0.266048E-02 -0.131227E-04  0.614984E-05  0.706913E-02
 0.8478
  0.745412E+06 -0.238908E+00  0.155321E+00 -0.362123E+00 -0.127523E+07  0.429727E-05
 -0.365440E-01  0.745412E+06 -0.356435E-01  0.127523E+07  0.203509E+00  0.350526E-05
 -0.134424E+00  0.421615E-01  0.225896E+06 -0.774248E+00 -0.281662E-01 -0.206414E-02
 -0.348018E+00  0.128960E+07 -0.251708E+01  0.503526E+07  0.298749E+01  0.289780E-05
 -0.128960E+07 -0.146068E+00 -0.149684E+01  0.160032E+01  0.503526E+07 -0.741696E-05
 -0.759381E-05  0.487514E-05 -0.226956E-02  0.106336E-04  0.111941E-04  0.706830E-02
 0.8913
  0.755126E+06 -0.225714E+00  0.704116E-01 -0.356606E+00 -0.127150E+07  0.695484E-05
 -0.511791E-01  0.755126E+06 -0.613669E-01  0.127150E+07  0.205969E+00 -0.299259E-05
 -0.413952E-01 -0.276910E-01  0.224019E+06 -0.742264E+00  0.184862E+00 -0.171915E-02
 -0.402499E+00  0.128623E+07 -0.225957E+01  0.501884E+07  0.224840E+01  0.808333E-05
 -0.128623E+07  0.881318E-01 -0.290582E+00  0.102324E+01  0.501884E+07  0.789107E-05
 -0.374492E-05 -0.216764E-05 -0.191044E-02  0.179025E-04 -0.898722E-06  0.706872E-02
 0.9348
  0.760097E+06 -0.283471E+00  0.346147E-01 -0.389996E+00 -0.126092E+07  0.785880E-05
 -0.190824E+00  0.760097E+06 -0.186835E+00  0.126092E+07  0.591847E+00  0.485696E-05
  0.171395E-02 -0.276905E-01  0.224012E+06 -0.778439E+00 -0.253828E-02 -0.142977E-02
 -0.859833E+00  0.127531E+07 -0.244977E+01  0.499247E+07  0.327957E+01 -0.144065E-05
 -0.127531E+07  0.357873E+00  0.937573E-01  0.184212E+01  0.499247E+07 -0.223171E-06
  0.492670E-05  0.117452E-04 -0.159730E-02  0.231619E-04 -0.134577E-04  0.706570E-02
 0.9783
  0.758771E+06 -0.428396E-01 -0.426463E-01 -0.115162E+00 -0.124220E+07 -0.100076E-04
 -0.146951E+00  0.758771E+06 -0.134178E+00  0.124220E+07  0.332498E+00  0.190404E-06
 -0.421143E-01 -0.130248E+00  0.222000E+06 -0.555172E+00  0.104841E+00 -0.118348E-02
 -0.481226E+00  0.125620E+07 -0.130028E+01  0.495017E+07  0.125948E+01 -0.545887E-05
 -0.125620E+07 -0.135904E+00  0.283076E+00 -0.456572E+00  0.495017E+07  0.263823E-04
  0.159939E-06  0.160362E-05 -0.134326E-02  0.183889E-04  0.260602E-05  0.707196E-02
 1.0217
  0.750651E+06  0.168984E+00 -0.504421E-01  0.140773E+00 -0.121438E+07  0.237721E-05
  0.485583E-01  0.750651E+06  0.352867E-02  0.121438E+07 -0.310663E-01 -0.979870E-06
 -0.604534E-01 -0.963037E-01  0.221491E+06 -0.368321E+00  0.538712E-01 -0.975761E-03
 -0.291066E+00  0.122792E+07  0.321661E-01  0.489870E+07  0.167870E+00  0.173551E-05
 -0.122792E+07 -0.606326E-02  0.302883E-01 -0.400840E+00  0.489870E+07  0.211470E-04
  0.236992E-06  0.370306E-05 -0.112752E-02  0.586540E-05 -0.321222E-06  0.707180E-02
 1.0652
  0.734936E+06 -0.704626E-01 -0.624297E-01  0.268640E-01 -0.117501E+07  0.279777E-05
  0.380174E-01  0.734936E+06  0.879473E-01  0.117501E+07 -0.168808E+00 -0.358901E-05
 -0.182925E-01 -0.386826E-01  0.222360E+06 -0.172240E+00  0.135113E+00 -0.824912E-03
  0.218393E+00  0.118774E+07  0.538187E+00  0.483764E+07 -0.758414E+00  0.304957E-05
 -0.118774E+07 -0.107964E+00  0.425999E+00 -0.283741E+00  0.483763E+07 -0.296564E-05
  0.177108E-04  0.876227E-05 -0.968462E-03  0.171421E-04 -0.301348E-04  0.707176E-02
 1.1087
  0.711028E+06 -0.315186E+00  0.239065E-01 -0.515886E+00 -0.112661E+07  0.314502E-05
 -0.232602E+00  0.711028E+06  0.106198E+00  0.112661E+07  0.444824E+00  0.693433E-05
 -0.212636E-01 -0.837872E-01  0.222548E+06 -0.206869E+00  0.545352E-01 -0.723083E-03
 -0.467234E+00  0.113848E+07  0.555994E+00  0.476608E+07  0.185543E+01 -0.789615E-06
 -0.113848E+07  0.707382E+00 -0.185418E+00  0.268604E+01  0.476609E+07  0.645132E-05
 -0.356167E-06 -0.405045E-05 -0.861333E-03 -0.400001E-05  0.635715E-06  0.706722E-02
 1.1522
  0.679420E+06 -0.140606E+00  0.422792E-01 -0.340134E+00 -0.107310E+07 -0.122864E-04
 -0.129756E+00  0.679420E+06  0.911939E-01  0.107310E+07  0.308102E+00  0.268361E-06
 -0.157332E-01 -0.633154E-01  0.222539E+06  0.167820E-02  0.301388E-01 -0.644734E-03
 -0.510311E+00  0.108426E+07  0.455612E+00  0.469487E+07  0.169270E+01  0.751089E-05
 -0.108426E+07  0.530454E+00 -0.269765E+00  0.181181E+01  0.469487E+07 -0.253488E-05
  0.952683E-05 -0.117025E-04 -0.776856E-03 -0.228871E-05  0.178794E-05  0.707243E-02
 1.1957
  0.641950E+06 -0.602521E-01  0.667349E-01 -0.356670E+00 -0.101584E+07 -0.422489E-05
  0.269914E-02  0.641950E+06  0.106126E+00  0.101584E+07  0.334275E+00  0.751506E-05
  0.277061E-01 -0.451037E-01  0.223487E+06 -0.139773E-01 -0.267362E-02 -0.602735E-03
 -0.483382E+00  0.102618E+07  0.517622E+00  0.462902E+07  0.122351E+01  0.987365E-05
 -0.102618E+07  0.770831E+00 -0.491205E-01  0.194295E+01  0.462902E+07  0.518452E-05
  0.224174E-04  0.117761E-04 -0.739921E-03  0.166814E-04 -0.173998E-05  0.706883E-02
 1.2391
  0.599964E+06 -0.126589E-01  0.539826E-01 -0.311366E+00 -0.958009E+06  0.257346E-05
  0.484776E-01  0.599964E+06  0.767548E-01  0.958010E+06  0.213478E+00  0.145058E-06
  0.318689E-01 -0.787411E-01  0.224876E+06  0.431719E-01 -0.119662E+00 -0.612215E-03
 -0.377452E+00  0.967187E+06  0.766920E+00  0.456936E+07  0.106051E+01 -0.384816E-05
 -0.967186E+06  0.761505E+00 -0.138591E+00  0.214401E+01  0.456936E+07 -0.750391E-05
 -0.230138E-05 -0.940996E-06 -0.732449E-03 -0.387211E-05  0.118420E-05  0.707708E-02
 1.2826
  0.555630E+06 -0.887492E-02  0.484169E-01 -0.166652E+00 -0.903149E+06 -0.645953E-05
  0.434229E-03  0.555630E+06  0.661781E-01  0.903149E+06  0.224683E+00  0.227274E-05
  0.200816E-01 -0.984941E-01  0.225771E+06  0.420410E-01 -0.984510E-01 -0.629685E-03
 -0.389331E+00  0.911435E+06  0.112778E+01  0.451652E+07  0.111371E+01 -0.615746E-06
 -0.911434E+06  0.565509E+00 -0.209854E+00  0.143973E+01  0.451652E+07  0.794661E-05
  0.965008E-05 -0.630759E-05 -0.754076E-03 -0.656269E-05  0.659170E-05  0.707085E-02
 1.3261
  0.511100E+06 -0.276907E-01  0.660622E-01 -0.133883E+00 -0.854086E+06  0.306768E-05
 -0.153067E-01  0.511100E+06  0.502245E-01  0.854086E+06  0.207193E+00  0.420191E-05
 -0.487881E-02 -0.874763E-01  0.226480E+06  0.138172E+00 -0.150153E+00 -0.665193E-03
 -0.349295E+00  0.861878E+06  0.102229E+01  0.447806E+07  0.107097E+01 -0.275867E-05
 -0.861877E+06  0.418542E+00 -0.567757E+00  0.899941E+00  0.447806E+07  0.934913E-05
  0.142892E-04 -0.204679E-05 -0.790184E-03 -0.518660E-05  0.324313E-06  0.708115E-02
 1.3696
  0.468403E+06 -0.194082E-01  0.586774E-01 -0.239290E+00 -0.812424E+06  0.455337E-05
 -0.280428E-01  0.468403E+06  0.358093E-01  0.812424E+06  0.188448E+00  0.253373E-05
  0.151522E-02 -0.986621E-01  0.227452E+06  0.275140E+00 -0.201307E+00 -0.718132E-03
 -0.363219E+00  0.819608E+06  0.117219E+01  0.445554E+07  0.101151E+01  0.331847E-06
 -0.819607E+06  0.622678E+00 -0.612751E+00  0.169785E+01  0.445554E+07  0.887826E-05
  0.873273E-05  0.631256E-05 -0.849356E-03  0.135809E-04  0.143850E-04  0.707118E-02
 1.4130
  0.428430E+06 -0.438096E-01  0.329876E-01 -0.220651E+00 -0.778982E+06  0.375418E-05
  0.934883E-02  0.428430E+06  0.415740E-01  0.778982E+06  0.142614E+00  0.297250E-06
 -0.257005E-02 -0.843568E-01  0.228417E+06  0.263588E+00 -0.167515E+00 -0.784507E-03
 -0.381566E+00  0.785489E+06  0.126394E+01  0.444567E+07  0.654995E+00  0.157918E-05
 -0.785489E+06  0.667284E+00 -0.481857E+00  0.149005E+01  0.444567E+07 -0.185600E-05
 -0.733040E-05 -0.574809E-06 -0.912998E-03  0.365887E-06  0.107183E-04  0.707737E-02
 1.4565
  0.392401E+06 -0.468285E-01  0.176282E-01 -0.251098E+00 -0.753646E+06  0.627650E-05
 -0.146038E-01  0.392400E+06  0.556505E-01  0.753647E+06  0.191230E+00  0.395414E-05
 -0.687238E-02 -0.922860E-01  0.229275E+06  0.257868E+00 -0.219848E+00 -0.855788E-03
